date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2018-03-21 00:00:00+00:00,270.43,273.27,270.19,270.9,78709578,258.7286907315,261.4458059986,258.4990753569,259.1783541736,78709578,0.0,1.0
2018-03-22 00:00:00+00:00,263.67,268.87,263.36,267.91,148785916,252.2611910113,257.2361907961,251.9646044857,256.3177292974,148785916,0.0,1.0
2018-03-23 00:00:00+00:00,258.05,264.54,257.83,264.17,183534751,246.8843643208,253.0935467445,246.6738835607,252.7395563752,183534751,0.0,1.0
2018-03-26 00:00:00+00:00,265.11,265.43,259.41,262.13,141956102,253.6388832594,253.9450370923,248.1855181107,250.7878256904,141956102,0.0,1.0
2018-03-27 00:00:00+00:00,260.6,266.77,258.84,266.17,129941445,249.3240276768,255.2270562676,247.6401815958,254.6530178309,129941445,0.0,1.0
2018-03-28 00:00:00+00:00,259.83,262.64,258.58,260.75,146452306,248.5873450164,251.2757583616,247.3914316066,249.467537286,146452306,0.0,1.0
2018-03-29 00:00:00+00:00,263.15,265.26,259.84,261.12,124244790,251.7636910328,253.7823928686,248.5969123236,249.8215276553,124244790,0.0,1.0
2018-04-02 00:00:00+00:00,257.47,263.13,254.67,262.55,186286343,246.3294604986,251.7445564183,243.6506144607,251.1896525961,186286343,0.0,1.0
2018-04-03 00:00:00+00:00,260.77,261.31,256.84,258.87,119956861,249.4866719005,250.0033064936,245.7267201401,247.6688835176,119956861,0.0,1.0
2018-04-04 00:00:00+00:00,263.56,264.36,256.6,256.75,123715339,252.1559506312,252.9213352135,245.4971047654,245.6406143746,123715339,0.0,1.0
2018-04-05 00:00:00+00:00,265.64,266.64,264.32,265.55,82652618,254.1459505452,255.102681273,252.8830659844,254.0598447796,82652618,0.0,1.0
2018-04-06 00:00:00+00:00,259.72,265.11,258.0,263.42,179521209,248.4821046363,253.6388832594,246.8365277844,252.0220083293,179521209,0.0,1.0
2018-04-09 00:00:00+00:00,261.0,264.84,259.94,261.37,105442932,249.7067199679,253.3805659629,248.6925853964,250.0607103372,105442932,0.0,1.0
2018-04-10 00:00:00+00:00,265.15,266.04,262.98,264.27,105573736,253.6771524885,254.5286428363,251.6010468091,252.835229448,105573736,0.0,1.0
2018-04-11 00:00:00+00:00,263.76,265.64,263.39,263.47,91140243,252.3472967768,254.1459505452,251.9933064075,252.0698448657,91140243,0.0,1.0
2018-04-12 00:00:00+00:00,265.93,267.0,265.06,265.26,68890480,254.4234024562,255.447104335,253.591046723,253.7823928686,68890480,0.0,1.0
2018-04-13 00:00:00+00:00,265.15,267.54,264.01,267.41,85079176,253.6771524885,255.9637389281,252.5864794588,255.8393639334,85079176,0.0,1.0
2018-04-16 00:00:00+00:00,267.33,268.2,266.07,267.0,63405287,255.7628254752,256.5951812084,254.5573447581,255.447104335,63405287,0.0,1.0
2018-04-17 00:00:00+00:00,270.19,270.87,268.75,269.33,64682036,258.4990753569,259.1496522518,257.1213831088,257.6762869309,64682036,0.0,1.0
2018-04-18 00:00:00+00:00,270.39,271.3,269.87,270.69,57303857,258.6904215024,259.5610464648,258.1929215239,258.9774407208,57303857,0.0,1.0
2018-04-19 00:00:00+00:00,268.89,269.88,267.72,269.65,77655909,257.2553254107,258.2024888312,256.1359504591,257.9824407638,77655909,0.0,1.0
2018-04-20 00:00:00+00:00,266.61,269.06,265.61,268.81,99953133,255.0739793512,257.4179696344,254.1172486233,257.1787869524,99953133,0.0,1.0
2018-04-23 00:00:00+00:00,266.57,267.89,265.35,267.26,65557954,255.0357101221,256.2985946828,253.8684986341,255.6958543243,65557954,0.0,1.0
2018-04-24 00:00:00+00:00,262.98,267.98,261.28,267.73,112885452,251.6010468091,256.3847004483,249.9746045717,256.1455177664,112885452,0.0,1.0
2018-04-25 00:00:00+00:00,263.63,264.13,260.85,262.91,103756753,252.2229217822,252.7012871461,249.5632103588,251.5340756581,103756753,0.0,1.0
2018-04-26 00:00:00+00:00,266.31,267.25,264.29,264.79,67731942,254.7869601328,255.686287017,252.8543640626,253.3327294265,67731942,0.0,1.0
2018-04-27 00:00:00+00:00,266.56,267.34,265.5,267.0,57053647,255.0261428148,255.7723927825,254.0120082433,255.447104335,57053647,0.0,1.0
2018-04-30 00:00:00+00:00,264.51,267.89,264.43,267.26,82182324,253.0648448227,256.2985946828,252.9883063645,255.6958543243,82182324,0.0,1.0
2018-05-01 00:00:00+00:00,264.98,265.1,262.11,263.87,74203365,253.5145082648,253.6293159521,250.7686910759,252.4525371569,74203365,0.0,1.0
2018-05-02 00:00:00+00:00,263.2,265.68,262.76,264.76,86368943,251.8115275692,254.1842197743,251.390566049,253.3040275046,86368943,0.0,1.0
2018-05-03 00:00:00+00:00,262.62,263.36,259.05,262.26,136311479,251.2566237471,251.9646044857,247.8410950486,250.912200685,136311479,0.0,1.0
2018-05-04 00:00:00+00:00,266.02,266.79,261.15,261.52,91222075,254.5095082217,255.2461908822,249.8502295771,250.2042199464,91222075,0.0,1.0
2018-05-07 00:00:00+00:00,266.92,268.02,266.11,266.89,55304907,255.3705658768,256.4229696774,254.5956139872,255.341863955,55304907,0.0,1.0
2018-05-08 00:00:00+00:00,266.92,267.33,265.15,266.5,67499247,255.3705658768,255.7628254752,253.6771524885,254.9687389711,67499247,0.0,1.0
2018-05-09 00:00:00+00:00,269.5,269.87,267.09,267.68,59666143,257.8389311546,258.1929215239,255.5332101005,256.09768123,59666143,0.0,1.0
2018-05-10 00:00:00+00:00,272.02,272.39,270.22,270.34,72063931,260.2498925888,260.6038829581,258.5277772787,258.642584966,72063931,0.0,1.0
2018-05-11 00:00:00+00:00,272.85,273.15,271.58,272.16,59871511,261.0439790929,261.3309983113,259.8289310686,260.3838348907,59871511,0.0,1.0
2018-05-14 00:00:00+00:00,272.98,274.08,272.36,273.34,54790606,261.1683540875,262.2207578882,260.5751810363,261.5127771496,54790606,0.0,1.0
2018-05-15 00:00:00+00:00,271.1,271.61,270.03,271.59,87036136,259.3697003192,259.8576329904,258.3459984404,259.8384983758,87036136,0.0,1.0
2018-05-16 00:00:00+00:00,272.24,272.76,271.11,271.14,53942631,260.4603733489,260.9578733274,259.3792676265,259.4079695483,53942631,0.0,1.0
2018-05-17 00:00:00+00:00,272.01,273.23,271.13,271.94,56536400,260.2403252815,261.4075367695,259.398402241,260.1733541306,56536400,0.0,1.0
2018-05-18 00:00:00+00:00,271.33,272.03,270.93,271.62,64367959,259.5897483866,260.2594598961,259.2070560955,259.8672002977,64367959,0.0,1.0
2018-05-21 00:00:00+00:00,273.37,273.98,272.57,273.01,58025875,261.5414790714,262.1250848154,260.7760944891,261.1970560094,58025875,0.0,1.0
2018-05-22 00:00:00+00:00,272.61,274.25,272.24,273.96,52966358,260.8143637182,262.3834021119,260.4603733489,262.1059502008,52966358,0.0,1.0
2018-05-23 00:00:00+00:00,273.36,273.39,270.99,271.17,64694184,261.5319117641,261.560613686,259.2644599391,259.4366714701,64694184,0.0,1.0
2018-05-24 00:00:00+00:00,272.8,273.22,270.78,272.91,76043827,260.9961425565,261.3979694622,259.0635464863,261.1013829366,76043827,0.0,1.0
2018-05-25 00:00:00+00:00,272.15,272.86,271.58,272.15,56374755,260.3742675834,261.0535464002,259.8289310686,260.3742675834,56374755,0.0,1.0
2018-05-29 00:00:00+00:00,269.02,271.17,267.76,270.31,115908607,257.3797004053,259.4366714701,256.1742196882,258.6138830442,115908607,0.0,1.0
2018-05-30 00:00:00+00:00,272.61,273.11,270.42,270.5,69678449,260.8143637182,261.2927290822,258.7191234243,258.7956618825,69678449,0.0,1.0
2018-05-31 00:00:00+00:00,270.94,272.49,270.26,272.15,93519941,259.2166234027,260.6995560309,258.5660465078,260.3742675834,93519941,0.0,1.0
2018-06-01 00:00:00+00:00,273.6,273.94,272.33,272.41,71258411,261.7615271388,262.0868155863,260.5464791144,260.6230175727,71258411,0.0,1.0
2018-06-04 00:00:00+00:00,274.9,275.19,274.26,274.53,45385166,263.005277085,263.2827289961,262.3929694192,262.6512867157,45385166,0.0,1.0
2018-06-05 00:00:00+00:00,275.1,275.53,274.18,275.05,51135038,263.1966232306,263.6080174436,262.316430961,263.1487866942,51135038,0.0,1.0
2018-06-06 00:00:00+00:00,277.4,277.52,275.09,275.79,62732215,265.3971039046,265.511911592,263.1870559233,263.8567674328,62732215,0.0,1.0
2018-06-07 00:00:00+00:00,277.37,278.28,276.34,277.95,72969402,265.3684019828,266.2390269451,264.3829693331,265.9233058049,72969402,0.0,1.0
2018-06-08 00:00:00+00:00,278.19,278.25,276.66,276.85,72139719,266.1529211796,266.2103250233,264.689123166,264.8709020043,72139719,0.0,1.0
2018-06-11 00:00:00+00:00,278.56,279.37,278.31,278.44,58892515,266.5069115489,267.2818634385,266.267728867,266.3921038616,58892515,0.0,1.0
2018-06-12 00:00:00+00:00,278.92,279.33,278.19,279.03,72329028,266.851334611,267.2435942094,266.1529211796,266.956574991,72329028,0.0,1.0
2018-06-13 00:00:00+00:00,278.03,279.48,277.8,279.19,79070610,265.9998442632,267.3871038185,265.7797961958,267.1096519075,79070610,0.0,1.0
2018-06-14 00:00:00+00:00,278.73,279.33,278.06,279.01,77097620,266.6695557727,267.2435942094,266.028546185,266.9374403765,77097620,0.0,1.0
2018-06-15 00:00:00+00:00,277.13,277.51,275.35,276.6,120041562,266.3304904027,266.6956821407,264.6198554194,265.8211440313,120041562,1.2456,1.0
2018-06-18 00:00:00+00:00,276.56,276.7,274.95,275.49,52917581,265.7827027957,265.9172471202,264.2354430636,264.754399744,52917581,0.0,1.0
2018-06-19 00:00:00+00:00,275.5,275.75,273.53,274.0,97531510,264.7640100529,265.0042677752,262.8707792006,263.3224637186,97531510,0.0,1.0
2018-06-20 00:00:00+00:00,275.97,276.72,275.59,276.27,53785486,265.2156945709,265.936467738,264.8505028329,265.5040038378,53785486,0.0,1.0
2018-06-21 00:00:00+00:00,274.24,275.98,273.68,275.96,71061404,263.5531111321,265.2253048798,263.014933834,265.206084262,71061404,0.0,1.0
2018-06-22 00:00:00+00:00,274.74,275.79,274.49,275.66,56612003,264.0336265768,265.0427090108,263.7933688545,264.9177749952,56612003,0.0,1.0
2018-06-25 00:00:00+00:00,271.0,273.62,269.1,273.44,137854162,260.4393710502,262.9572719806,258.6134123602,262.7842864205,137854162,0.0,1.0
2018-06-26 00:00:00+00:00,271.6,272.56,270.79,271.64,68683211,261.0159895839,261.9385792378,260.2375545634,261.0544308194,68683211,0.0,1.0
2018-06-27 00:00:00+00:00,269.35,273.87,269.18,272.26,104960655,258.8536700825,263.197529703,258.6902948313,261.6502699709,104960655,0.0,1.0
2018-06-28 00:00:00+00:00,270.89,271.75,268.49,269.29,76650517,260.3336576523,261.1601442173,258.0271835176,258.7960082292,76650517,0.0,1.0
2018-06-29 00:00:00+00:00,271.28,273.66,271.15,272.12,97592499,260.7084596992,262.9957132162,260.5835256836,261.5157256464,97592499,0.0,1.0
2018-07-02 00:00:00+00:00,271.86,272.04,269.24,269.51,63554774,261.2658576151,261.4388431752,258.7479566847,259.0074350248,63554774,0.0,1.0
2018-07-03 00:00:00+00:00,270.9,272.98,270.42,272.87,42187071,260.3432679612,262.3422122114,259.8819731343,262.2364988135,42187071,0.0,1.0
2018-07-05 00:00:00+00:00,273.11,273.18,270.96,272.17,56925919,262.467146227,262.5344183893,260.4009298146,261.5637771909,56925919,0.0,1.0
2018-07-06 00:00:00+00:00,275.42,275.84,272.71,273.14,66493696,264.6871275817,265.0907605553,262.0827338712,262.4959771537,66493696,0.0,1.0
2018-07-09 00:00:00+00:00,277.9,277.96,276.5,276.55,50550399,267.0704841876,267.128146041,265.7250409423,265.7730924868,50550399,0.0,1.0
2018-07-10 00:00:00+00:00,278.9,279.01,278.08,278.41,51966829,268.0315150771,268.1372284749,267.2434697477,267.5606099413,51966829,0.0,1.0
2018-07-11 00:00:00+00:00,276.86,278.04,276.52,277.15,77054739,266.0710120626,267.2050285121,265.7442615601,266.3497110205,77054739,0.0,1.0
2018-07-12 00:00:00+00:00,279.37,279.43,277.6,278.28,60124687,268.4831995952,268.5408614485,266.7821749208,267.4356759256,60124687,0.0,1.0
2018-07-13 00:00:00+00:00,279.59,279.93,278.66,279.17,48234964,268.6946263908,269.0213768933,267.8008676636,268.2909934173,48234964,0.0,1.0
2018-07-16 00:00:00+00:00,279.34,279.8,278.84,279.64,48201038,268.4543686685,268.8964428776,267.9738532237,268.7426779353,48201038,0.0,1.0
2018-07-17 00:00:00+00:00,280.47,280.91,278.41,278.47,52315500,269.5403335736,269.963187165,267.5606099413,267.6182717946,52315500,0.0,1.0
2018-07-18 00:00:00+00:00,281.06,281.18,280.06,280.56,44593465,270.1073417984,270.2226655051,269.1463109089,269.6268263536,44593465,0.0,1.0
2018-07-19 00:00:00+00:00,280.0,280.74,279.46,280.31,61412117,269.0886490555,269.7998119138,268.5696923752,269.3865686313,61412117,0.0,1.0
2018-07-20 00:00:00+00:00,279.68,280.48,279.5,279.77,82372729,268.7811191709,269.5499438825,268.6081336108,268.867611951,82372729,0.0,1.0
2018-07-23 00:00:00+00:00,280.2,280.43,279.06,279.45,47047565,269.2808552334,269.501892338,268.1852800194,268.5600820663,47047565,0.0,1.0
2018-07-24 00:00:00+00:00,281.61,282.56,280.63,281.79,68026935,270.6359087876,271.5488881326,269.6940985159,270.8088943477,68026935,0.0,1.0
2018-07-25 00:00:00+00:00,284.01,284.37,281.28,281.33,78882927,272.9423829224,273.2883540426,270.3187685941,270.3668201385,78882927,0.0,1.0
2018-07-26 00:00:00+00:00,283.34,284.11,283.09,283.2,57919495,272.2984922264,273.0384860113,272.058234504,272.1639479019,57919495,0.0,1.0
2018-07-27 00:00:00+00:00,281.42,283.82,280.38,283.71,76783177,270.4533129186,272.7597870534,269.4538407935,272.6540736555,76783177,0.0,1.0
